access_date,company,cvr,label,source_type,url,http_status,content_type,local_path,headers_path,sha256,notes
2026-05-18,Salling Group A/S,35954716,salling-group-as-2018-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2RiLzUzL2UxL2Y4YTgtNGJmYi04M2JjLWY0YjE1OTcyYjdjZA.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2018-urn_ofk_oid_27152548-02-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2018-urn_ofk_oid_27152548-02-aarsrapport.headers,f493abc4f91597ab9aad1c2b48030e057aa06335aa17a5670b2e9fad86d0d95a,period=2018-01-01..2018-12-31; publication=2019-05-16T06:48:11.399Z; hit_id=urn:ofk:oid:27152548
2026-05-18,Salling Group A/S,35954716,salling-group-as-2018-aarsrapport-03,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzRjL2NlLzQzLzQ3YjgtNGNmYy04NTliLTMwZmM0YTkyN2FjMQ.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2018-urn_ofk_oid_27152548-03-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2018-urn_ofk_oid_27152548-03-aarsrapport.headers,cc27ebc5f755ec8d11eb8edb126c85e348227afe66b6ad99722440052797177e,period=2018-01-01..2018-12-31; publication=2019-05-16T06:48:11.399Z; hit_id=urn:ofk:oid:27152548
2026-05-18,Salling Group A/S,35954716,salling-group-as-2017-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JkLzk5L2UyLzFlMGEtNGE4NS1iZDhjLTMxODY3NGQ0MzUyOQ.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2017-urn_ofk_oid_25401089-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2017-urn_ofk_oid_25401089-01-aarsrapport.headers,58aedd94ad396028f618eff53b45fa0132a004bcfd1f596f4ad88efdbebdba38,period=2017-01-01..2017-12-31; publication=2018-05-03T08:58:41.555Z; hit_id=urn:ofk:oid:25401089
2026-05-18,Salling Group A/S,35954716,salling-group-as-2017-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzM0LzdjLzA2L2UxZDUtNDdiZS05MTYwLWE2ZDZkYTBjYTliMA.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2017-urn_ofk_oid_25401089-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2017-urn_ofk_oid_25401089-02-aarsrapport.headers,17b7b939f550b07a7bcdc85540390844719b780784640cd7270c6315a1297626,period=2017-01-01..2017-12-31; publication=2018-05-03T08:58:41.555Z; hit_id=urn:ofk:oid:25401089
2026-05-18,Salling Group A/S,35954716,salling-group-as-2017-ifrs_extension-03,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzLzIzL2QzLzZmL2Y2LzllN2EtNDY1ZS1iNzYzLTJmMzNkYjRiNTAyZg.zip,200,application/zip,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2017-urn_ofk_oid_25401089-03-ifrs_extension.zip,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2017-urn_ofk_oid_25401089-03-ifrs_extension.headers,6c0c0d9d0d7d0aefc03006b4a64f76f1d19752f490bfe1ad4d9d5a791575152d,period=2017-01-01..2017-12-31; publication=2018-05-03T08:58:41.555Z; hit_id=urn:ofk:oid:25401089
2026-05-18,Salling Group A/S,35954716,salling-group-as-2016-ifrs_extension-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzJhLzFiLzMyLzIzMzAtNDE1My05ZmFhLTcyNmM4NTkzNWJlYQ.zip,200,application/zip,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2016-urn_ofk_oid_23767440-01-ifrs_extension.zip,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2016-urn_ofk_oid_23767440-01-ifrs_extension.headers,88491ecd3d8442fcb444325f34e85ab43beba8f9f7318df14276f83ea531a6a1,period=2016-01-01..2016-12-31; publication=2017-04-26T15:26:21.135Z; hit_id=urn:ofk:oid:23767440
2026-05-18,Salling Group A/S,35954716,salling-group-as-2016-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzQ4L2JjLzdmLzYzMjUtNDVjYi1hNjcwLTQ0ZTc2ZGJlOTAzYQ.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2016-urn_ofk_oid_23767440-02-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2016-urn_ofk_oid_23767440-02-aarsrapport.headers,10aed5c679efd39742c394b08e74b725ce024f52de00aaa5a9c91fe12a4041d6,period=2016-01-01..2016-12-31; publication=2017-04-26T15:26:21.135Z; hit_id=urn:ofk:oid:23767440
2026-05-18,Salling Group A/S,35954716,salling-group-as-2016-aarsrapport-03,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2I5L2NiL2U4LzA2NzAtNDY5Zi1hZTNiLTIxYzI2OWJkMzVmMQ.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2016-urn_ofk_oid_23767440-03-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2016-urn_ofk_oid_23767440-03-aarsrapport.headers,b67a187d9ad3294a37f7df2de40db8ad96c915d7c277a2cc9ed215b894b4af34,period=2016-01-01..2016-12-31; publication=2017-04-26T15:26:21.135Z; hit_id=urn:ofk:oid:23767440
2026-05-18,Salling Group A/S,35954716,salling-group-as-2015-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Y0LzgzL2Q4LzBiYTEtNDQzMi1hNjYwLTQ2OTA4MjM1NjczMQ.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2015-urn_ofk_oid_22236964-01-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2015-urn_ofk_oid_22236964-01-aarsrapport.headers,cdefd81e8ac4c63742ce117b693cdd8c6f423f0b8127646c6ca5b0f2f73bee6e,period=2015-01-01..2015-12-31; publication=2016-04-15T14:37:43.638Z; hit_id=urn:ofk:oid:22236964
2026-05-18,Salling Group A/S,35954716,salling-group-as-2015-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzhiLzcyL2JiL2Y1YzYtNDFjNy1hOWUwLWZhOTAwMmM5YTExMw.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2015-urn_ofk_oid_22236964-02-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2015-urn_ofk_oid_22236964-02-aarsrapport.headers,515d8951609e1a14046352876bb78338d4f643cf2c6ea34ea93bbf60d8bf5864,period=2015-01-01..2015-12-31; publication=2016-04-15T14:37:43.638Z; hit_id=urn:ofk:oid:22236964
2026-05-18,Salling Group A/S,35954716,salling-group-as-2015-ifrs_extension-03,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzU0L2ZhLzUzLzYxYTUtNDBjOS1iMmJjLWMwNmNhOWUyNjc5Yw.zip,200,application/zip,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2015-urn_ofk_oid_22236964-03-ifrs_extension.zip,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2015-urn_ofk_oid_22236964-03-ifrs_extension.headers,6b5fa84ca6618bbbcb54cdc68af12ddbb65d143e5e9d645721fd62aaf35b5c24,period=2015-01-01..2015-12-31; publication=2016-04-15T14:37:43.638Z; hit_id=urn:ofk:oid:22236964
2026-05-18,Salling Group A/S,35954716,salling-group-as-2014-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2Q2LzY1Lzk3LzA3OGUtNDUzNS05YjgzLTk1ZDkxYWQzZjdiMg.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2014-urn_ofk_oid_5244567-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2014-urn_ofk_oid_5244567-01-aarsrapport.headers,a5a8b492764bbab765c3553d7cec11d42a72d95999c768b51bb3f5091adc8a73,period=2014-01-01..2014-12-31; publication=2015-05-15T20:33:06.507Z; hit_id=urn:ofk:oid:5244567
2026-05-18,Salling Group A/S,35954716,salling-group-as-2014-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/61745953/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2ExL2E2L2M5L2ZkNGEtNDkxMi1hNzc4LTYxOTk3M2NmYmUxZg.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2014-urn_ofk_oid_5244567-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2014-urn_ofk_oid_5244567-02-aarsrapport.headers,965e79f85c1c622bb1cdc2171da0b55524e77ce2796b505eb0819e7dc174815f,period=2014-01-01..2014-12-31; publication=2015-05-15T20:33:06.507Z; hit_id=urn:ofk:oid:5244567
2026-05-18,Salling Group A/S,35954716,salling-group-as-2013-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,200,application/pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2013-urn_ofk_oid_21173439-01-aarsrapport.pdf,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2013-urn_ofk_oid_21173439-01-aarsrapport.headers,428a09dad45cb90f2832755a3e9cf56d29f75aa54e361bf325b45603d03dab2c,period=2013-01-01..2013-12-31; publication=2014-04-15T22:00:00.000Z; hit_id=urn:ofk:oid:21173439
2026-05-18,Salling Group A/S,35954716,salling-group-as-2013-aarsrapport-02,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8veGJybHMvWC1GNzI4QURBRi0yMDE0MDQxNV8xNTM2NDRfNDY5.xml,200,text/xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2013-urn_ofk_oid_21173439-02-aarsrapport.xml,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2013-urn_ofk_oid_21173439-02-aarsrapport.headers,e6481dee5181eb6c243a6b59a89984ad7bdd2873e4a9a9f66d3d42828df6f219,period=2013-01-01..2013-12-31; publication=2014-04-15T22:00:00.000Z; hit_id=urn:ofk:oid:21173439
2026-05-18,Salling Group A/S,35954716,salling-group-as-2012-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2012-urn_ofk_oid_21173437-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2012-urn_ofk_oid_21173437-01-aarsrapport.headers,a95686048197335a27a6aaba7cc38297f367a6720f96a640d77cc197d1b30e8c,period=2012-01-01..2012-12-31; publication=2013-03-19T23:00:00.000Z; hit_id=urn:ofk:oid:21173437
2026-05-18,Salling Group A/S,35954716,salling-group-as-2011-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDExMDEwMTsyMDExMTIzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2011-urn_ofk_oid_21173435-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2011-urn_ofk_oid_21173435-01-aarsrapport.headers,c344455b0e29a15d38401852883a5464f10d9e0562113194a3394ce0f82b7558,period=2011-01-01..2011-12-31; publication=2012-03-11T23:00:00.000Z; hit_id=urn:ofk:oid:21173435
2026-05-18,Salling Group A/S,35954716,salling-group-as-2010-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDEwMDEwMTsyMDEwMTIzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2010-urn_ofk_oid_21173433-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2010-urn_ofk_oid_21173433-01-aarsrapport.headers,aa060eef35ce1e39060669d17ff9677b9fbd93c07b513e3b19a6140dcad20dd5,period=2010-01-01..2010-12-31; publication=2011-03-08T23:00:00.000Z; hit_id=urn:ofk:oid:21173433
2026-05-18,Salling Group A/S,35954716,salling-group-as-2009-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDA5MDEwMTsyMDA5MTIzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2009-urn_ofk_oid_21173431-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2009-urn_ofk_oid_21173431-01-aarsrapport.headers,534a0917297ff9850ee4e2747d11bdfe9a337df94f7bedccd2455230a92fb0f8,period=2009-01-01..2009-12-31; publication=2010-03-18T23:00:00.000Z; hit_id=urn:ofk:oid:21173431
2026-05-18,Salling Group A/S,35954716,salling-group-as-2008-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDA4MDEwMTsyMDA4MTIzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2008-urn_ofk_oid_21173429-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2008-urn_ofk_oid_21173429-01-aarsrapport.headers,ff31db6db2cbfad9864d2ac2d64697bd6adc6465b5eedcf62d46b29ef39cf76f,period=2008-01-01..2008-12-31; publication=2009-04-22T22:00:00.000Z; hit_id=urn:ofk:oid:21173429
2026-05-18,Salling Group A/S,35954716,salling-group-as-2007-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDA3MDEwMTsyMDA3MTIzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2007-urn_ofk_oid_21173427-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2007-urn_ofk_oid_21173427-01-aarsrapport.headers,3c0362a7982ac7d40c7daf5695fa0cabac464233810a863f699efa2fa13ce20a,period=2007-01-01..2007-12-31; publication=2008-04-23T22:00:00.000Z; hit_id=urn:ofk:oid:21173427
2026-05-18,Salling Group A/S,35954716,salling-group-as-2006-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDA2MDEwMTsyMDA2MTIzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2006-urn_ofk_oid_21173425-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2006-urn_ofk_oid_21173425-01-aarsrapport.headers,f3629f9d1fdd758900c23f4a2d942dba32077595b88f83f9d7cde1575fc801f8,period=2006-01-01..2006-12-31; publication=2007-04-24T22:00:00.000Z; hit_id=urn:ofk:oid:21173425
2026-05-18,Salling Group A/S,35954716,salling-group-as-2005-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDA1MDEwMTsyMDA1MTIzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2005-urn_ofk_oid_21173423-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2005-urn_ofk_oid_21173423-01-aarsrapport.headers,9bd0d4f72bc1d88ea5e3e63d796b465ade314421dc26649530f59b0555309a39,period=2005-01-01..2005-12-31; publication=2006-04-11T22:00:00.000Z; hit_id=urn:ofk:oid:21173423
2026-05-18,Salling Group A/S,35954716,salling-group-as-2004-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDA0MDkwMTsyMDA0MTIzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2004-urn_ofk_oid_21173421-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2004-urn_ofk_oid_21173421-01-aarsrapport.headers,9a25ab155d4d7cf43db8051abd05d12255e0b411d90a6d3bcd03034db5e52640,period=2004-09-01..2004-12-31; publication=2005-04-27T22:00:00.000Z; hit_id=urn:ofk:oid:21173421
2026-05-18,Salling Group A/S,35954716,salling-group-as-2004-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDAzMDkwMTsyMDA0MDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2004-urn_ofk_oid_21173419-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2004-urn_ofk_oid_21173419-01-aarsrapport.headers,f47ca6facdcc7ebfe2ecd7a1960c4c672bb3a14d522ed371bc6b31887beabd86,period=2003-09-01..2004-08-31; publication=2005-01-25T23:00:00.000Z; hit_id=urn:ofk:oid:21173419
2026-05-18,Salling Group A/S,35954716,salling-group-as-2003-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDAyMDkwMTsyMDAzMDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2003-urn_ofk_oid_21173417-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2003-urn_ofk_oid_21173417-01-aarsrapport.headers,9aa2256fe31020f37ca8b66e8541fecb74a352f60a19600ae980897e2332cae0,period=2002-09-01..2003-08-31; publication=2004-01-25T23:00:00.000Z; hit_id=urn:ofk:oid:21173417
2026-05-18,Salling Group A/S,35954716,salling-group-as-2002-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDAxMDkwMTsyMDAyMDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2002-urn_ofk_oid_21173415-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2002-urn_ofk_oid_21173415-01-aarsrapport.headers,a8508e200aa3010220cfa5a03113496fb0e8fad9691cc3013e8168dcc764d232,period=2001-09-01..2002-08-31; publication=2003-02-04T23:00:00.000Z; hit_id=urn:ofk:oid:21173415
2026-05-18,Salling Group A/S,35954716,salling-group-as-2001-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsyMDAwMDkwMTsyMDAxMDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2001-urn_ofk_oid_21173413-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2001-urn_ofk_oid_21173413-01-aarsrapport.headers,39d57d34ff7bb3daa4243d23908ec6bfb69caf40b86bebe883940527102da14f,period=2000-09-01..2001-08-31; publication=2002-02-05T23:00:00.000Z; hit_id=urn:ofk:oid:21173413
2026-05-18,Salling Group A/S,35954716,salling-group-as-2000-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsxOTk5MDkwMTsyMDAwMDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/2000-urn_ofk_oid_21173411-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-2000-urn_ofk_oid_21173411-01-aarsrapport.headers,eb56995e812cf6eebb114e88efa6ee185def54f7eb70336bca1fe98a0f45af5c,period=1999-09-01..2000-08-31; publication=2001-02-18T23:00:00.000Z; hit_id=urn:ofk:oid:21173411
2026-05-18,Salling Group A/S,35954716,salling-group-as-1999-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsxOTk4MDkwMTsxOTk5MDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/1999-urn_ofk_oid_21173409-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-1999-urn_ofk_oid_21173409-01-aarsrapport.headers,3fe17bea3e81be262c4d042ea4e53294994513a2a024c6389e9c5f60f06ce9e1,period=1998-09-01..1999-08-31; publication=2000-02-22T23:00:00.000Z; hit_id=urn:ofk:oid:21173409
2026-05-18,Salling Group A/S,35954716,salling-group-as-1998-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsxOTk3MDkwMTsxOTk4MDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/1998-urn_ofk_oid_21173407-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-1998-urn_ofk_oid_21173407-01-aarsrapport.headers,05b2a920765d9727bc18cd0faf262b1be3a8fcea0179b61ee56ca6d6b48f9d89,period=1997-09-01..1998-08-31; publication=1999-02-16T23:00:00.000Z; hit_id=urn:ofk:oid:21173407
2026-05-18,Salling Group A/S,35954716,salling-group-as-1997-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsxOTk2MDkwMTsxOTk3MDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/1997-urn_ofk_oid_21173405-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-1997-urn_ofk_oid_21173405-01-aarsrapport.headers,c78e45eee9c2351ae5cad29ee6f4a1fed0e2c8d416035ab92182d6a3cde7ab63,period=1996-09-01..1997-08-31; publication=1998-02-18T23:00:00.000Z; hit_id=urn:ofk:oid:21173405
2026-05-18,Salling Group A/S,35954716,salling-group-as-1996-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsxOTk1MDkwMTsxOTk2MDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/1996-urn_ofk_oid_21173402-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-1996-urn_ofk_oid_21173402-01-aarsrapport.headers,8ae8c8a86f767824331e00733dfd463474d0f7b4f00980f900abe1bc6c2badf2,period=1995-09-01..1996-08-31; publication=1997-03-03T23:00:00.000Z; hit_id=urn:ofk:oid:21173402
2026-05-18,Salling Group A/S,35954716,salling-group-as-1995-aarsrapport-01,official_annual_report_document,http://regnskaber.virk.dk/61745953/Y3ZyLmRrOi8vcGRmcy8zNTk1NDcxNjtBL1MzNTg1NTsxOTk0MDkwMTsxOTk1MDgzMTtSO1I.tif,200,image/tiff,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/documents/salling-group-as/1995-urn_ofk_oid_21173399-01-aarsrapport.tif,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/salling-group-as-1995-urn_ofk_oid_21173399-01-aarsrapport.headers,fd6b21abd28b995679e66d8d63de6004f25c1a64ecba58e336e49add33b29fec,period=1994-09-01..1995-08-31; publication=1996-04-10T22:00:00.000Z; hit_id=urn:ofk:oid:21173399
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-hentVirksomhed,official_company_metadata_frontend_json,https://datacvr.virk.dk/virksomhed/hentVirksomhed?cvrnummer=26259495,403,text/html; charset=UTF-8,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/coop-danmark-as-hentVirksomhed.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-hentVirksomhed.headers,d54e988fe7644ad9a563a9d8c5589a5e3da4067e0d23b1d0a8f065e71cf93e52,Cookie-sequenced after public CVR UI landing; Cloudflare challenge / JS-gated in this environment
2026-05-18,Coop Danmark A/S,26259495,coop-danmark-as-hentAktiveEjerforhold,official_current_owners_frontend_json,https://datacvr.virk.dk/virksomhed/hentAktiveEjerforhold?cvrnummer=26259495,403,text/html; charset=UTF-8,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/raw/coop-danmark-as-hentAktiveEjerforhold.html,research/evidence-pack/registry-sources/dk-cvr-2026-05-18/headers/coop-danmark-as-hentAktiveEjerforhold.headers,884400f0cdeccc3d5fc6598ad97485e2993da1f6f16c2b702b8299c546b47566,Cookie-sequenced after public CVR UI landing; Cloudflare challenge / JS-gated in this environment
