freq,unit,coicop,geo,time,freq_label,unit_label,coicop_label,geo_label,time_label,value
M,I15,CP01,FI,2023-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2023-04,124.72
M,I15,CP01,FI,2023-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2023-05,125.02
M,I15,CP01,FI,2023-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2023-06,124.46
M,I15,CP01,FI,2023-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2023-07,125.1
M,I15,CP01,FI,2023-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2023-08,123.71
M,I15,CP01,FI,2023-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2023-09,123.8
M,I15,CP01,FI,2023-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2023-10,124.79
M,I15,CP01,FI,2023-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2023-11,124.65
M,I15,CP01,FI,2023-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2023-12,123.49
M,I15,CP01,FI,2024-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-01,124.52
M,I15,CP01,FI,2024-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-02,124.8
M,I15,CP01,FI,2024-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-03,124.17
M,I15,CP01,FI,2024-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-04,124.4
M,I15,CP01,FI,2024-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-05,124.28
M,I15,CP01,FI,2024-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-06,123.99
M,I15,CP01,FI,2024-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-07,124.77
M,I15,CP01,FI,2024-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-08,123.64
M,I15,CP01,FI,2024-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-09,124.38
M,I15,CP01,FI,2024-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-10,125.04
M,I15,CP01,FI,2024-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-11,125.72
M,I15,CP01,FI,2024-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2024-12,124.13
M,I15,CP01,FI,2025-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-01,125.58
M,I15,CP01,FI,2025-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-02,126.77
M,I15,CP01,FI,2025-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-03,127.35
M,I15,CP01,FI,2025-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-04,127.23
M,I15,CP01,FI,2025-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-05,127.6
M,I15,CP01,FI,2025-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-06,126.72
M,I15,CP01,FI,2025-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-07,128.61
M,I15,CP01,FI,2025-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-08,126.83
M,I15,CP01,FI,2025-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-09,127.46
M,I15,CP01,FI,2025-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-10,127.03
M,I15,CP01,FI,2025-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-11,127.8
M,I15,CP01,FI,2025-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Finland,2025-12,126.63
M,I15,CP01,SE,2015-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-01,98.24
M,I15,CP01,SE,2015-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-02,99.07
M,I15,CP01,SE,2015-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-03,99.17
M,I15,CP01,SE,2015-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-04,99.69
M,I15,CP01,SE,2015-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-05,100.4
M,I15,CP01,SE,2015-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-06,99.86
M,I15,CP01,SE,2015-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-07,100.72
M,I15,CP01,SE,2015-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-08,100.85
M,I15,CP01,SE,2015-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-09,100.61
M,I15,CP01,SE,2015-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-10,100.87
M,I15,CP01,SE,2015-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-11,100.46
M,I15,CP01,SE,2015-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2015-12,100.05
M,I15,CP01,SE,2016-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-01,100.48
M,I15,CP01,SE,2016-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-02,100.77
M,I15,CP01,SE,2016-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-03,101.24
M,I15,CP01,SE,2016-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-04,101.33
M,I15,CP01,SE,2016-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-05,101.37
M,I15,CP01,SE,2016-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-06,100.44
M,I15,CP01,SE,2016-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-07,101.73
M,I15,CP01,SE,2016-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-08,101.27
M,I15,CP01,SE,2016-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-09,100.74
M,I15,CP01,SE,2016-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-10,101.17
M,I15,CP01,SE,2016-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-11,101.15
M,I15,CP01,SE,2016-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2016-12,101.72
M,I15,CP01,SE,2017-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-01,102.22
M,I15,CP01,SE,2017-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-02,102.88
M,I15,CP01,SE,2017-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-03,102.92
M,I15,CP01,SE,2017-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-04,102.85
M,I15,CP01,SE,2017-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-05,102.94
M,I15,CP01,SE,2017-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-06,102.8
M,I15,CP01,SE,2017-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-07,103.95
M,I15,CP01,SE,2017-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-08,103.86
M,I15,CP01,SE,2017-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-09,103.5
M,I15,CP01,SE,2017-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-10,103.74
M,I15,CP01,SE,2017-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-11,103.76
M,I15,CP01,SE,2017-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2017-12,104.73
M,I15,CP01,SE,2018-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-01,104.69
M,I15,CP01,SE,2018-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-02,104.89
M,I15,CP01,SE,2018-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-03,105.14
M,I15,CP01,SE,2018-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-04,105.55
M,I15,CP01,SE,2018-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-05,106.21
M,I15,CP01,SE,2018-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-06,105.35
M,I15,CP01,SE,2018-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-07,106.73
M,I15,CP01,SE,2018-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-08,106.31
M,I15,CP01,SE,2018-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-09,106.8
M,I15,CP01,SE,2018-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-10,106.25
M,I15,CP01,SE,2018-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-11,106.02
M,I15,CP01,SE,2018-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2018-12,106.75
M,I15,CP01,SE,2019-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-01,106.37
M,I15,CP01,SE,2019-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-02,107.88
M,I15,CP01,SE,2019-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-03,108.65
M,I15,CP01,SE,2019-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-04,108.45
M,I15,CP01,SE,2019-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-05,108.56
M,I15,CP01,SE,2019-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-06,108.62
M,I15,CP01,SE,2019-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-07,110.91
M,I15,CP01,SE,2019-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-08,109.93
M,I15,CP01,SE,2019-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-09,109.79
M,I15,CP01,SE,2019-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-10,109.26
M,I15,CP01,SE,2019-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-11,109.58
M,I15,CP01,SE,2019-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2019-12,109.61
M,I15,CP01,SE,2020-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-01,109.08
M,I15,CP01,SE,2020-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-02,110.55
M,I15,CP01,SE,2020-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-03,111.33
M,I15,CP01,SE,2020-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-04,112.18
M,I15,CP01,SE,2020-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-05,112.69
M,I15,CP01,SE,2020-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-06,111.49
M,I15,CP01,SE,2020-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-07,112.6
M,I15,CP01,SE,2020-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-08,112.14
M,I15,CP01,SE,2020-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-09,110.77
M,I15,CP01,SE,2020-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-10,110.83
M,I15,CP01,SE,2020-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-11,110.83
M,I15,CP01,SE,2020-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2020-12,110.69
M,I15,CP01,SE,2021-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-01,111.26
M,I15,CP01,SE,2021-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-02,110.81
M,I15,CP01,SE,2021-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-03,111.35
M,I15,CP01,SE,2021-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-04,111.77
M,I15,CP01,SE,2021-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-05,111.73
M,I15,CP01,SE,2021-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-06,111.25
M,I15,CP01,SE,2021-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-07,112.44
M,I15,CP01,SE,2021-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-08,112.62
M,I15,CP01,SE,2021-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-09,111.85
M,I15,CP01,SE,2021-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-10,112.29
M,I15,CP01,SE,2021-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-11,112.06
M,I15,CP01,SE,2021-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2021-12,112.78
M,I15,CP01,SE,2022-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-01,113.75
M,I15,CP01,SE,2022-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-02,115.55
M,I15,CP01,SE,2022-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-03,118.31
M,I15,CP01,SE,2022-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-04,119.53
M,I15,CP01,SE,2022-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-05,122.01
M,I15,CP01,SE,2022-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-06,124.04
M,I15,CP01,SE,2022-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-07,128.03
M,I15,CP01,SE,2022-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-08,128.76
M,I15,CP01,SE,2022-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-09,130.25
M,I15,CP01,SE,2022-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-10,132.07
M,I15,CP01,SE,2022-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-11,132.81
M,I15,CP01,SE,2022-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2022-12,133.72
M,I15,CP01,SE,2023-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-01,136.81
M,I15,CP01,SE,2023-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-02,140.54
M,I15,CP01,SE,2023-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-03,142.26
M,I15,CP01,SE,2023-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-04,140.76
M,I15,CP01,SE,2023-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-05,140.13
M,I15,CP01,SE,2023-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-06,140.45
M,I15,CP01,SE,2023-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-07,142.32
M,I15,CP01,SE,2023-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-08,141.27
M,I15,CP01,SE,2023-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-09,140.87
M,I15,CP01,SE,2023-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-10,141.41
M,I15,CP01,SE,2023-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-11,141.53
M,I15,CP01,SE,2023-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2023-12,141.5
M,I15,CP01,SE,2024-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-01,141.76
M,I15,CP01,SE,2024-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-02,142.08
M,I15,CP01,SE,2024-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-03,141.17
M,I15,CP01,SE,2024-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-04,141.43
M,I15,CP01,SE,2024-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-05,142.08
M,I15,CP01,SE,2024-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-06,141.91
M,I15,CP01,SE,2024-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-07,143.81
M,I15,CP01,SE,2024-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-08,143.11
M,I15,CP01,SE,2024-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-09,143.85
M,I15,CP01,SE,2024-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-10,143.9
M,I15,CP01,SE,2024-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-11,144.43
M,I15,CP01,SE,2024-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2024-12,144.07
M,I15,CP01,SE,2025-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-01,144.95
M,I15,CP01,SE,2025-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-02,147.64
M,I15,CP01,SE,2025-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-03,148.74
M,I15,CP01,SE,2025-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-04,149.05
M,I15,CP01,SE,2025-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-05,149.24
M,I15,CP01,SE,2025-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-06,149.29
M,I15,CP01,SE,2025-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-07,150.91
M,I15,CP01,SE,2025-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-08,149.76
M,I15,CP01,SE,2025-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-09,148.65
M,I15,CP01,SE,2025-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-10,149.17
M,I15,CP01,SE,2025-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-11,148.68
M,I15,CP01,SE,2025-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Sweden,2025-12,149.2
M,I15,CP01,IS,2015-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-01,99.62
M,I15,CP01,IS,2015-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-02,98.9
M,I15,CP01,IS,2015-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-03,98.81
M,I15,CP01,IS,2015-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-04,98.72
M,I15,CP01,IS,2015-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-05,99.66
M,I15,CP01,IS,2015-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-06,99.65
M,I15,CP01,IS,2015-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-07,100.03
M,I15,CP01,IS,2015-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-08,101.14
M,I15,CP01,IS,2015-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-09,101.46
M,I15,CP01,IS,2015-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-10,101.24
M,I15,CP01,IS,2015-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-11,100.54
M,I15,CP01,IS,2015-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2015-12,100.24
M,I15,CP01,IS,2016-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-01,100.78
M,I15,CP01,IS,2016-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-02,100.82
M,I15,CP01,IS,2016-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-03,100.96
M,I15,CP01,IS,2016-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-04,101.25
M,I15,CP01,IS,2016-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-05,101.71
M,I15,CP01,IS,2016-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-06,101.21
M,I15,CP01,IS,2016-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-07,102.14
M,I15,CP01,IS,2016-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-08,102.57
M,I15,CP01,IS,2016-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-09,102.33
M,I15,CP01,IS,2016-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-10,101.32
M,I15,CP01,IS,2016-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-11,100.66
M,I15,CP01,IS,2016-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2016-12,100.21
M,I15,CP01,IS,2017-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-01,100.23
M,I15,CP01,IS,2017-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-02,100.35
M,I15,CP01,IS,2017-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-03,99.37
M,I15,CP01,IS,2017-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-04,98.77
M,I15,CP01,IS,2017-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-05,98.88
M,I15,CP01,IS,2017-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-06,97.72
M,I15,CP01,IS,2017-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-07,97.77
M,I15,CP01,IS,2017-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-08,98.47
M,I15,CP01,IS,2017-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-09,97.27
M,I15,CP01,IS,2017-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-10,99.03
M,I15,CP01,IS,2017-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-11,99.22
M,I15,CP01,IS,2017-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2017-12,99.69
M,I15,CP01,IS,2018-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-01,100.11
M,I15,CP01,IS,2018-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-02,100.07
M,I15,CP01,IS,2018-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-03,100.26
M,I15,CP01,IS,2018-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-04,100.29
M,I15,CP01,IS,2018-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-05,100.16
M,I15,CP01,IS,2018-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-06,100.49
M,I15,CP01,IS,2018-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-07,100.37
M,I15,CP01,IS,2018-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-08,100.9
M,I15,CP01,IS,2018-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-09,102.07
M,I15,CP01,IS,2018-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-10,102.94
M,I15,CP01,IS,2018-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-11,103.19
M,I15,CP01,IS,2018-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2018-12,104.22
M,I15,CP01,IS,2019-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-01,104.85
M,I15,CP01,IS,2019-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-02,104.41
M,I15,CP01,IS,2019-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-03,104.32
M,I15,CP01,IS,2019-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-04,104.18
M,I15,CP01,IS,2019-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-05,104.86
M,I15,CP01,IS,2019-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-06,105.24
M,I15,CP01,IS,2019-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-07,105.88
M,I15,CP01,IS,2019-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-08,105.52
M,I15,CP01,IS,2019-09,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-09,105.32
M,I15,CP01,IS,2019-10,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-10,105.45
M,I15,CP01,IS,2019-11,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-11,105.7
M,I15,CP01,IS,2019-12,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2019-12,105.27
M,I15,CP01,IS,2020-01,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-01,106.16
M,I15,CP01,IS,2020-02,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-02,106.26
M,I15,CP01,IS,2020-03,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-03,106.73
M,I15,CP01,IS,2020-04,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-04,108.09
M,I15,CP01,IS,2020-05,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-05,109.84
M,I15,CP01,IS,2020-06,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-06,110.86
M,I15,CP01,IS,2020-07,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-07,111.29
M,I15,CP01,IS,2020-08,Monthly,"Index, 2015=100",Food and non-alcoholic beverages,Iceland,2020-08,111.71
