INFO_code,INFO_label,SATOA_code,SATOA_label,TASE_code,TASE_label,LJ_code,LJ_label,value,source_label,source_updated,api_url,api_query,table_id,unit,dataset_role
KGM,Mill. kg,2024,2024/25,REHKAYTT_YHT,"Use as feed, total",OHRA,.Barley,759.4,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_YHT,"Use as feed, total",KAUR,.Oats,413.1,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_TEOLL,.Use as feed in industry,VILJ,Grain,591.6,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_TEOLL,.Use as feed in industry,VEHN,.Wheat,212.8,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_TEOLL,.Use as feed in industry,RUIS,.Rye,0.3,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_TEOLL,.Use as feed in industry,OHRA,.Barley,171.7,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_TEOLL,.Use as feed in industry,KAUR,.Oats,206.7,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_MAAT,.Use as feed on farms,VILJ,Grain,948.4,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_MAAT,.Use as feed on farms,VEHN,.Wheat,153.4,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_MAAT,.Use as feed on farms,RUIS,.Rye,1,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_MAAT,.Use as feed on farms,OHRA,.Barley,587.6,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
KGM,Mill. kg,2024,2024/25,REHKAYTT_MAAT,.Use as feed on farms,KAUR,.Oats,206.4,"Cereals balance sheet by Information, Crop year, Balance and Species",2025-09-19T05:00:00Z,https://statdb.luke.fi/PxWeb/api/v1/en/LUKE/maa/viltas/0100_viltas.px,"{""query"":[{""code"":""INFO"",""selection"":{""filter"":""item"",""values"":[""KGM""]}},{""code"":""SATOA"",""selection"":{""filter"":""item"",""values"":[""2021"",""2022"",""2023"",""2024""]}},{""code"":""TASE"",""selection"":{""filter"":""item"",""values"":[""REHKAYTT_YHT"",""REHKAYTT_TEOLL"",""REHKAYTT_MAAT""]}},{""code"":""LJ"",""selection"":{""filter"":""item"",""values"":[""VILJ"",""VEHN"",""RUIS"",""OHRA"",""KAUR""]}}],""response"":{""format"":""JSON-stat2""}}",maa/viltas/0100_viltas.px,million kg,cereals_balance_feed_use
